"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Abstracten"	"Controller"	"{7E5C55B4-5B6B-4344-B8D5-AF0314A55250}"	""	""	""	""	"Controller"	"Abstracte voor allerlei types van controllers."	""	"Controller"	"Abstracte voor allerlei types van controllers."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#"	"Controller"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"IOModule"	"{E8936F3E-ED43-4b1b-B8BA-ECDB7A0C82D4}"	""	""	""	""	"I/O-module"	"Overgangsmodule om signalen om te zetten. Wordt ook wel een GPIO (General Purpose Input Output) module genoemd."	""	"I/O-module"	"Overgangsmodule om signalen om te zetten. Wordt ook wel een GPIO (General Purpose Input Output) module genoemd."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"IOModule"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"IPModuleTGC"	"{07A9DD1D-1E79-4f48-BD42-AA79C32F5880}"	""	""	""	""	"IP-module toegangscontrole"	"Deze controller voorziet de verbinding tussen de centrale server en de lokale toegangscontroller. Deze verbinding gebeurt over het IP-netwerk."	"Gebruik Toegangscontroller voor een minder modulair systeem dat de IP-component en de deurcontrollers combineert in één toestel."	"IP-module toegangscontrole"	"Deze controller voorziet de verbinding tussen de centrale server en de lokale toegangscontroller. Deze verbinding gebeurt over het IP-netwerk."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"IPModuleTGC"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#FirmwareObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#IPNetwerkToegangObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#ElektrischComponentennummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"DeurmoduleTGC"	"{22BF2E4D-BC3C-49df-8BD6-2885147B60C8}"	""	""	""	""	"Deurmodule toegangscontrole"	"Hardware interface tussen de IP-module en de toegangscontrolepunten op de site. Één deurmodule bestuurt doorgaans één of twee deuren."	""	"Deurmodule toegangscontrole"	"Hardware interface tussen de IP-module en de toegangscontrolepunten op de site. Één deurmodule bestuurt doorgaans één of twee deuren."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"DeurmoduleTGC"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Toegangscontroller"	"{790EC598-E813-4b6b-98BE-355835A9E36B}"	"Controller"	""	""	""	"Toegangscontroller"	"Toestel dat een aantal vaste deurmodules voor een toegangscontrolepunt verbindt met een centrale server. Het kan uitgebreid worden met bijkomende deurmodules."	"Gebruik de aparte assettypes IPModuleTGC, DeurmoduleTGC en IOModule voor complexere, volledige modulaire systemem waarvan de modules apart  beheerd kunnen worden."	"Toegangscontroller"	"Toestel dat een aantal vaste deurmodules voor een toegangscontrolepunt verbindt met een centrale server. Het kan uitgebreid worden met bijkomende deurmodules."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Toegangscontroller"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#Controller"	""	""
"CLASS"	"OSLO-Onderdeel"	"Klimaatsensor"	"{483BC597-618C-4a3e-BE4B-C2A5665CB823}"	""	""	""	""	"Klimaatsensor"	"Een sensor die een of meer klimatologische variabelen van een ruimte meet zoals bv. temperatuur, luchtvochtigheid of luchtdruk."	""	"Klimaatsensor"	"Een sensor die een of meer klimatologische variabelen van een ruimte meet zoals bv. temperatuur, luchtvochtigheid of luchtdruk."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Klimaatsensor"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Slot"	"{5ECDCAEA-42D8-49b1-85C8-10D443B942CF}"	""	""	""	""	"Slot"	"Onderdeel van het slotmechanisme dat instaat voor het gesloten houden van deuren, poorten, luiken. Dit is zonder de cilinder."	""	"Slot"	"Onderdeel van het slotmechanisme dat instaat voor het gesloten houden van deuren, poorten, luiken. Dit is zonder de cilinder."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Slot"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#ElektrischComponentennummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Slotcilinder"	"{2AB9DA49-2BF7-416c-9A30-EB2858E1AA62}"	""	""	""	""	"Slotcilinder"	"Onderdeel van het slotmechanisme waarin de sleutel wordt gestoken. Het slot kan enkel worden geopend door de juiste sleutel in de cilinder te steken en deze te draaien in de behuizing."	""	"Slotcilinder"	"Onderdeel van het slotmechanisme waarin de sleutel wordt gestoken. Het slot kan enkel worden geopend door de juiste sleutel in de cilinder te steken en deze te draaien in de behuizing."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Slotcilinder"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Contactpunt"	"{DC50D416-E05A-4be0-9144-4F358B30D25D}"	""	""	""	""	"Contactpunt"	"Techniek voor het meten van een aan- of afwezigheid van contact tussen de onderdelen waaraan deze bevestigd is."	""	"Contactpunt"	"Techniek voor het meten van een aan- of afwezigheid van contact tussen de onderdelen waaraan deze bevestigd is."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Contactpunt"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject"	""	""
"CLASS"	"OSLO-Onderdeel"	"Badgelezer"	"{79944539-AEF4-413e-98E1-26A623CBE6B5}"	""	""	""	""	"Badgelezer"	"Een inrichting voor automatische authenticatie op basis van een badge."	""	"Badgelezer"	"Een inrichting voor automatische authenticatie op basis van een badge."	""	""	"true"	"https://wegenenverkeer-test.data.vlaanderen.be/ns/onderdeel#"	"Badgelezer"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://wegenenverkeer-test.data.vlaanderen.be/ns/implementatieelement#AIMNaamObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#FirmwareObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#SerienummerObject, https://wegenenverkeer-test.data.vlaanderen.be/ns/abstracten#ElektrischComponentennummerObject"	""	""
